,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
0,-3.327985352034774,-2.615800195666307,-2.50568407013664,0.8585231431777685,1.8391736998416048,-0.4492390687928369,1.6614751523920277,-0.8961194218358682,-0.35733807835664616,1.8210518678245726,2.4053553829161656,-0.1549813018793925,49.98999899980196
1,1.457181570408375,0.300165389998525,1.146321486114685,0.3335347862533636,-0.7608918841724024,-0.2135893297547849,0.8694709379608128,-0.31606162835204743,-1.8036374310754233,-1.542597135753918,1.020609686974986,0.32214386630446873,-0.514456576501847
2,-4.580462922964611,-4.720038080093821,-3.684188531112009,0.9130744816812655,1.3017557966313456,2.2250451762053896,5.338978225281022,-0.5694024409909142,3.238808146096651,-0.6055561471232163,6.307215345130319,-0.21544451541825543,0.0
3,-1.3654221379016784,-2.590746778934453,-1.6573587754275088,0.5593950796024156,-1.0403078416076874,0.39774473515817216,-1.2146642490970925,-1.1709726843424317,2.467043399373539,1.4603820404382977,-0.36268946990111117,3.822524965090582,5.980434238651817
4,1.3910722326162788,0.806411414388553,0.48560026172949866,0.7910215180331309,0.7081460691282244,-0.4995592858758822,-1.991850088290849,-0.6502184893873275,-0.7161694117970689,-0.5421369957361575,-0.8146809646861164,-0.2576003312425481,-0.024502249205524906
5,0.752842734694609,0.3606090700597391,1.524608698383151,-0.19111094460160327,-0.7867130897035804,-0.6435968711912661,0.38210130220267885,-1.1907631234545533,-0.14747638326909157,0.8142403881661691,-1.0969999079313209,-0.48416429559470187,-0.09422381610928496
6,1.1856470907666816,1.2830720653015057,0.7148790143010786,-1.109631902303522,-1.0902288707916497,-0.27682264895422215,0.09182968177037767,1.596714841215042,-0.39988088171739516,-0.26476950854264947,-0.4331417169990633,-0.12001893405775318,0.0
7,-2.993151227943714,-2.9279037006610755,-2.303173168217294,0.17891603086709335,0.7985990469659084,1.330483116176361,3.0910901903637753,0.04741552543649287,1.7845285236276334,-0.5696432867018703,2.3857994270367726,-0.22028486637812195,0.0
8,-1.384421302853375,-3.092075123803611,-1.440373588720442,2.1137415411919522,0.37901484237122585,1.192140982523639,1.0773494103481043,-1.8225358842114208,1.900073808092752,3.4685874563622825,0.7645314796792605,-0.14150352939691793,0.0
9,-1.408659649834165,-1.0528049840553682,-1.5006693080984206,1.9282017126303643,2.339351184335016,0.48193375845470815,-1.739654009024843,-1.2244627556412009,-0.3029441643596903,-0.7379553357841399,-0.5091187732923521,0.9131040619991206,5.045401004143543
10,-1.2327543612474785,-1.8878272940902185,-1.4518477864049133,1.478610089171588,0.6201608619222814,2.916006588635521,-0.9181260174299524,-0.9117835661114695,-0.7451782057424687,0.3604060839029917,-0.4685796928152407,1.2740605239364242,-0.0633724250524483
11,-3.9177116643731207,-4.086302854772859,-2.504337640515894,-0.22365572547534662,0.4218022171634221,1.9573317866664561,9.711046344686874,1.100548528471797,-0.307370738650621,4.2111889554075255,3.380617960940831,-0.08274392173916235,-0.014143550049461256
12,0.36966386675498575,-1.9806877907904517,-1.1125538799287698,1.2386698261483056,0.6435938165889123,0.3651527227972113,-0.7748552668186478,-1.0601571486624,0.5134583797755055,-1.6120331794806557,-1.0246666892883354,0.4013534968454456,1.3845287023900914
13,0.5521589368084442,-1.6098621541112494,0.8734292303901874,-0.10534195208243016,-1.5931676943739541,-0.5584754593671403,0.632106336123841,-1.1629656337666088,2.252148909353229,-0.7913375401785071,-1.0594006441119908,2.3476462189749787,-0.028295591748713204
14,-0.06444941037449965,1.3955742834482654,1.22754975769265,-2.440269917118067,-0.13338037911084458,-0.15929299262601943,0.4226693467172219,0.2929887202041935,2.072430661276913,-0.7191389571333152,0.3420797401102444,-0.7721785154342498,-0.10448881981066589
15,-0.649880648295795,-1.0211916986063598,0.6351328005796841,-0.5807247410874323,-0.4522475125121858,0.0,2.767434589885363,-0.7205657415403224,-0.0346618194859417,-0.03163859985841576,-0.09092742120283728,0.0,0.0
16,-3.1088488954841247,-3.8439607265492373,-3.51092731779328,2.6269704838371464,2.0734318257205064,5.05950684323273,1.1914366962999492,0.47836446766908924,2.890699588974379,2.460065857619932,1.4843622881061755,-0.08025723539051405,0.0
17,-0.708486088995256,-0.5779661096518472,1.4146379325439102,-0.44388214902345235,0.45192800422403806,-0.3297517157200474,0.8534106356851648,0.0,0.8422598823413514,0.44388214902345224,0.2317684694375068,-1.137583232435882,1.1897306153907992
18,0.8172525163503541,0.3600564405555967,0.7836627190454745,-0.03888504293772287,-0.6014597907596247,-0.3124747661853225,-0.24343750876510278,-0.397142446533244,-0.2698010950116144,-0.28273235694430326,-0.46737775811094345,-0.08396038004871925,0.0
19,-4.2435096909777945,-4.823509954436976,-4.076287851824078,2.5830182333331755,1.6751847576180041,0.8887790971962658,-1.9880200498621505,-1.97580149814066,3.1389644426403174,6.271527052756111,-1.152944741907077,-0.44859557450730236,77.61540378966365
