,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
0,-3.3495639474974412,-2.632723537371701,-2.5466282465942167,0.8812655398578967,1.889388097064989,-0.19223604500627922,1.6403645043047412,-1.213406219651087,-0.09287798089165854,-0.13530735315018225,3.249454091951013,-0.024502249205525243,0.0
1,1.449717428228002,0.3038921707542337,1.137188715487983,0.36079218922408895,-0.7299265563307757,-0.13507386680979172,0.849044671078526,-0.2899218783378154,-2.1709598143969036,-1.5099778767871328,0.9975416525183167,0.32411510309058567,-0.1602452161915658
2,-4.743796407298464,-4.693074650208783,-3.7533464642805776,0.9199624695921453,1.372393143838514,2.832476214901846,5.392013104967127,-0.5406088923804161,3.7594761564640407,-0.2880461959116574,6.308576070034665,-0.04833715858742268,0.0
3,-1.3666404057394346,-2.603663620067587,-1.6466556458033297,0.5610683777424644,-1.0565010481162889,0.5082059328834337,-1.4748325403723948,-0.8143175657200168,3.6207572601846816,1.8991325811668303,-0.8074148792258622,4.576178457703885,-0.014143550049461379
4,1.358890126997702,0.8059267275550214,0.4669062070950511,0.7756863681738819,0.7366613734622159,-0.23004388579574783,-1.9936060803714817,-1.0239783522146124,-0.3294240115295239,-0.18945324278401968,-0.40896127799058823,-0.05416917210759519,0.0
5,0.7564972762858841,0.3541684262215507,1.4795935550955353,-0.17452078137751972,-0.7467775066747074,-0.3391031065963174,0.37455014700056605,-0.8090042531141761,-0.665521704383677,-0.26358553370958854,-0.631963459857339,-0.16494577036919883,0.0
6,1.1731073488944541,1.2763804080191001,0.7240153779199846,-1.07063486373658,-1.0016317992945656,-0.07390389601986164,0.20781571155564244,2.049543062370109,-0.0971628707236783,-0.04695583745901092,-0.11886492303881462,-0.014143550049460892,0.0
7,-3.0179599816501836,-2.911150105063904,-2.3386209439209025,0.16809877672305398,0.8346241349419833,-0.1886733392317473,3.131595243443668,0.13589392500588557,2.309929241677084,-0.27814502638395733,2.6291280710141285,-0.03744279300275521,0.0
8,-1.4026769110610486,-3.095419366068721,-1.4513250274892202,2.0968040762726283,0.3895552026997121,-0.20345964269592928,1.0640733580345367,-1.5831921519314596,-0.12266014879801015,5.531679799820094,-0.293374209909113,-0.02000400120040158,0.0
9,-1.4078935043831577,-1.0111828827206706,-1.5011751112586662,1.884506946417714,2.324649853896969,0.5388356184505739,-1.7243927562182768,-1.1482936908245185,-0.7554755116920651,-1.077458278805897,-0.446250718597598,1.1746886519434832,-0.028295591748713635
10,-1.2389419637448598,-1.887678151122759,-1.4607244410823361,1.4367568666522426,0.624585828456032,3.0356965932731472,-0.8876000597803322,-1.21926435216213,-0.3149425875786711,-0.44159146328378385,-0.8780234859941319,-0.19273507498141812,0.0
11,-3.839992199121243,-3.9397352426276946,-2.423338768488266,-0.25815873333996847,0.39044142562983886,-0.11271064352889446,9.550734103121343,1.0369771516296757,-0.09021265618764769,6.795263969724512,4.68525886274723,0.0,0.0
12,0.38629285873052654,-1.998146306470765,-1.100143022987841,1.2511513724716132,0.6270062666973469,0.3821623293545608,-0.7758934847897587,-1.0063599546357616,0.529460224396867,-1.6505605731574813,-1.0329282412039704,0.41796651912706045,1.3177129750082313
13,0.5560716196042225,-1.5933164790500451,0.8890579185568155,-0.10544215175674497,-1.5557723071515046,-0.20449544125187394,0.6961089007013657,-0.831033327838216,2.2585230426876293,-0.5305631936309056,-0.7145235976401059,-0.09588023847362791,0.0
14,0.01408399048141019,1.4380085368925155,1.289447812065228,-2.4675780485979137,-0.15603009254701647,-0.615368532985945,0.5376349061061241,0.5167666508852745,2.764262996163129,-0.2693574173509408,0.5273356281355573,-0.30292350651560446,0.0
15,-0.6219180046030566,-1.0172260297570392,0.605546862108746,-0.39240701754327967,-0.40228649868691957,0.0,4.327357570697418,-0.29018238911699595,0.0,0.0,0.0,0.0,0.0
16,-3.119005536126382,-3.8563916238249867,-3.4850077228796197,2.552490501012924,2.0284897218719227,7.868804627274289,1.1827284152670365,0.4958199519975439,-0.07088812050082928,-0.10598329588284625,-0.16975452598233012,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,-0.5810453486297231,0.0,0.0,0.0,0.0,0.2209035163399114,-1.1551830505135776,0.0
18,0.8535092600571887,0.38598827140679703,0.8294937943082952,-0.03654897584097605,-0.6034743605854938,-0.09287798089166038,-0.06054296397455388,-0.8220865927662141,-0.028295591748713204,-0.0601082924775668,-0.15754027774512722,0.0,0.0
19,-4.260186092655953,-4.88691099008043,-4.101537123514016,2.6110095202580017,1.6607371925613164,1.053973368074067,-1.9999812754764115,-1.8807368678981455,3.7253969026116214,6.524226191644727,-0.8448666571969253,-0.16784675482470998,inf
20,2.4659701527845277,2.4106312833436006,2.358969761583474,-1.8983207937465012,-1.7176293489204344,-0.37767937248813954,-1.208462195955597,-0.06404775003503668,-0.7145837773960348,-0.312616503438755,-0.595867331928416,-0.08658901190216414,0.0
21,0.12767567812901987,-4.178452914739304,-0.11816054412272686,1.566575090490683,-1.6787990807433801,-0.2583058082420722,1.7143769475299107,-1.6756167336870962,0.8115485590022119,0.21884639238598122,1.7705147065504745,-0.5188551677596825,-0.10501485080632288
22,0.9266801279187848,0.8553256901993553,1.1931763989739188,-0.673783962706022,-0.22796310803290942,0.0,-0.09203889245796747,-0.22446396931846885,0.0,0.0,0.0,0.0,0.0
23,-1.2177016470082331,-0.9644965707688524,0.5434991485164777,-0.09430623766198401,0.23521395626063915,-1.548328505008668,0.6960890838028371,-0.5275812372574608,0.1733045166630188,-0.09383335051472781,-2.68071404051713,0.779427011622352,4.784949877697718
24,-2.1944256325263547,-2.9146072979236624,-1.5019871953523245,4.301939875384227,1.2552612272116965,5.312839279939948,0.7163921984607876,0.3828910264633338,-0.4723561325160487,6.272451343361327,1.3443136240471458,9.263077608200767,0.0
25,1.4667638417187518,1.6611839347522934,1.7985794657656013,-1.1809539800305602,-1.236708693528672,-0.1242293052380885,-0.6007377239447309,-0.6801201509849969,-0.07336757952976285,-0.26159994645445844,-0.22801274189571594,-0.034159585140055855,0.0
26,-0.7022463617469668,-1.2053410167234775,-1.2427822250429195,1.6091337646707171,0.8908024583825312,-0.1263946621498816,0.0800835553850475,0.6056563481260805,-0.11736496579543097,-0.14833517026384718,-0.1945916784054133,-0.020004001200399957,0.0
27,0.035730185290549374,1.2981314786906508,1.191891854924458,-1.3339995360748667,0.2588732499228412,-0.3493042636717665,-0.3575294365624583,-1.2079123582242144,-0.33847196613328334,-0.24221372680216746,-0.5173536579782919,-0.10250225146471811,0.0
