,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
0,-3.2109807537439585,-2.5220332562655594,-2.448661848062495,0.8071137271222512,1.784813099655509,-0.49398235575525484,1.7071360325490386,-0.8862960979029998,-0.39543729343443274,1.7826342861176336,2.511256409041894,-0.1777157328554646,44.71017781221532
1,1.4655454327142354,0.3090871177680458,1.19391233141342,0.30571563821006437,-0.7949696111826438,-0.20937186353483386,0.8919370772930646,-0.28430546249772726,-1.7946232003693197,-1.5292566110598909,1.026303169229351,0.26831677150226857,-0.5152209754927551
2,-4.744240133585357,-4.738901908943346,-3.749813884527865,0.9567714912797143,1.4001978802409751,2.3361850998800073,5.394049184995857,-0.5760589690195509,3.1689355530585477,-0.5947395259878654,6.120642404927262,-0.20151708874394966,
3,-1.403863144661978,-2.651125504679723,-1.6703171378696955,0.5485727178430526,-1.0929851428225599,0.38791280327841476,-1.2054378533673107,-1.1974431745211926,2.4397710816025153,1.4883692908733872,-0.359793631445575,3.7810956241113853,6.00308562632896
4,1.3495973924496465,0.8293103428302135,0.4760058397848919,0.7500408961607925,0.7605556058646429,-0.520204229403086,-2.0126614343302687,-0.6624965349065353,-0.6979339380684605,-0.5138366369899064,-0.8232895282037664,-0.24845447050810107,-0.031638599858416695
5,0.793969578440066,0.38441778216407946,1.4849911981442756,-0.18930163019847146,-0.7855013104968239,-0.6352072593920115,0.37732236918863743,-1.2118127792085192,-0.19357129576352697,0.8764533674168414,-1.1304950549019885,-0.46223649334511147,-0.08088588518240615
6,1.2020976180691405,1.3138391378555776,0.7352379548280336,-1.1451693885897116,-1.1035715197320952,-0.279687325518911,0.11683386353430204,1.5822627300909249,-0.39961789577158024,-0.2714342453247964,-0.44624034612590147,-0.11476596157913589,
7,-2.9331622858900626,-2.8408267673163894,-2.271854287569711,0.1514870632224603,0.7953006763252456,1.2875975419153656,3.145003864468215,0.05791079865860918,1.7663023313777957,-0.5735234310031647,2.473538280346004,-0.19930406577860943,-0.022366272042128467
8,-1.4360484029842537,-3.018411195407372,-1.4527325599763028,2.0513987055520784,0.40751059490515823,1.3211382812497605,1.1151725776123211,-1.813473476035781,1.8980384131777694,3.6204143582744717,0.7940218935251209,-0.1303018857841299,
9,-1.399783006036291,-1.023208620474327,-1.5119980894905591,1.9268899811813391,2.3058313801193786,0.5219431149686219,-1.715829782436108,-1.2175069521468964,-0.35781872439277435,-0.7159048791191919,-0.527424058180702,0.945273906027826,4.746576532686074
10,-1.2047204412211232,-1.894582293874119,-1.4325974990303392,1.443320332796315,0.6048018826202356,2.8904383572492214,-0.913369328634182,-0.9162826200967127,-0.7402730888077508,0.33120670313895006,-0.48464156323807134,1.2497629200137728,-0.07088812050083383
11,-3.8934667726903713,-3.9564631507572803,-2.4608399235274687,-0.20300113572846645,0.4438187406780584,1.8977755176154076,9.426241321097573,1.0588847798654066,-0.2949041470644598,3.901393215568425,3.283690430617067,-0.08396038004871846,
12,0.3957398779334466,-2.07478661673661,-1.1300569595476957,1.2587464697778947,0.610278527392424,0.39346503699701596,-0.764374392542884,-1.0838684342073492,0.5545668579877765,-1.6542971898125414,-1.0852583714422823,0.42642988256528475,1.3142774587064565
13,0.5302383830056263,-1.522139207261509,0.916434016507419,-0.17558236594161034,-1.5764236478980214,-0.5788575426048561,0.698359623473913,-1.1516111157306137,2.242932826250702,-0.8050338926403352,-1.0704091690832143,2.302374621956057,-0.022366272042128817
14,-0.04989182293448967,1.4750871384013353,1.2500433639224786,-2.530902782467597,-0.1459675333553829,-0.15137356723344944,0.4121485833670763,0.3199984356051702,1.9123092082455202,-0.7020179186535266,0.34702226132145775,-0.7697041447602094,-0.11250879009260288
15,-0.6525856060669386,-0.8941153060863943,0.6297380052382051,-0.6060286205220391,-0.4492945061495341,,2.7257904659257606,-0.7035334578063706,-0.03163859985841666,,-0.08462884367481832,,
16,-3.0801249859589936,-3.907113731178204,-3.505303715854082,2.589415584711533,1.9943430441507954,4.6524303808982825,1.1899992429396007,0.4921853690962235,2.8388003622976217,2.3602320091991245,1.577493148719253,-0.06723348523552733,
17,-0.6828438033870045,-0.6035366436417039,1.4041966393921412,-0.4469452404829877,0.4225522252087552,-0.29344751426966104,0.7853756264978259,,0.8747714365455317,0.44694524048298767,0.1799929152348104,-1.0555364258469664,1.1010855464181748
18,0.8309884531456097,0.3677241843587181,0.787862567468695,-0.06791831818743513,-0.626428248532409,-0.30967908237718345,-0.2015771593103207,-0.3684399890201719,-0.28682067343240747,-0.2899241924335322,-0.4653875384693932,-0.08396038004871821,
19,-4.2520556354177605,-4.800016426457983,-4.120505356114895,2.602912388895421,1.7029024156546775,0.8537666439706467,-2.018868325795456,-2.0121642463722336,3.0723403060636167,6.1218460536431705,-1.19754732009505,-0.4450303147159475,69.45638139779903
